tanggal,harga
2017-04-03,12250.0
2017-04-04,12250.0
2017-04-05,12250.0
2017-04-06,12250.0
2017-04-07,12250.0
2017-04-10,12250.0
2017-04-11,12250.0
2017-04-12,12250.0
2017-04-13,12250.0
2017-04-17,12250.0
2017-04-18,12250.0
2017-04-19,12250.0
2017-04-20,12250.0
2017-04-21,12250.0
2017-04-25,12250.0
2017-04-26,12250.0
2017-04-27,12250.0
2017-04-28,12250.0
2017-05-02,12250.0
2017-05-03,12250.0
2017-05-04,12250.0
2017-05-05,12250.0
2017-05-08,12250.0
2017-05-09,12250.0
2017-05-10,12250.0
2017-05-12,12250.0
2017-05-15,12250.0
2017-05-16,12250.0
2017-05-17,12250.0
2017-05-18,12250.0
2017-05-19,12250.0
2017-05-22,12250.0
2017-05-23,12250.0
2017-05-24,12250.0
2017-05-26,12250.0
2017-05-29,12250.0
2017-05-30,12250.0
2017-05-31,12250.0
2017-06-02,12250.0
2017-06-05,12650.0
2017-06-06,12650.0
2017-06-07,12650.0
2017-06-08,12650.0
2017-06-09,12650.0
2017-06-12,12650.0
2017-06-13,12650.0
2017-06-14,12650.0
2017-06-15,12650.0
2017-06-16,12650.0
2017-06-19,12650.0
2017-06-20,12650.0
2017-06-21,12650.0
2017-06-22,12650.0
2017-07-03,12650.0
2017-07-04,12650.0
2017-07-05,12650.0
2017-07-06,12650.0
2017-07-07,12650.0
2017-07-10,12650.0
2017-07-11,12650.0
2017-07-12,12650.0
2017-07-13,12650.0
2017-07-14,12650.0
2017-07-17,12650.0
2017-07-18,12650.0
2017-07-19,12650.0
2017-07-20,12650.0
2017-07-21,12650.0
2017-07-24,12650.0
2017-07-25,12650.0
2017-07-26,12650.0
2017-07-27,12650.0
2017-07-28,12650.0
2017-07-31,12650.0
2017-08-01,12650.0
2017-08-02,12650.0
2017-08-03,12650.0
2017-08-04,12650.0
2017-08-07,12650.0
2017-08-08,12650.0
2017-08-09,12650.0
2017-08-10,12650.0
2017-08-11,12650.0
2017-08-14,12650.0
2017-08-15,12650.0
2017-08-16,12650.0
2017-08-18,12650.0
2017-08-21,12650.0
2017-08-22,12650.0
2017-08-23,12650.0
2017-08-24,12650.0
2017-08-25,12650.0
2017-08-28,12650.0
2017-08-29,12650.0
2017-08-30,12650.0
2017-08-31,12650.0
2017-09-04,12650.0
2017-09-05,12650.0
2017-09-06,12650.0
2017-09-07,12650.0
2017-09-08,12650.0
2017-09-11,12650.0
2017-09-12,12650.0
2017-09-13,12650.0
2017-09-14,12750.0
2017-09-15,12750.0
2017-09-18,12750.0
2017-09-19,12750.0
2017-09-20,12750.0
2017-09-22,12750.0
2017-09-25,12750.0
2017-09-26,12750.0
2017-09-27,12750.0
2017-09-28,12750.0
2017-09-29,12750.0
2017-10-02,12750.0
2017-10-03,12750.0
2017-10-04,12750.0
2017-10-05,12750.0
2017-10-06,12750.0
2017-10-09,12750.0
2017-10-10,12750.0
2017-10-11,12750.0
2017-10-12,12750.0
2017-10-13,12750.0
2017-10-16,12750.0
2017-10-17,12750.0
2017-10-18,12750.0
2017-10-19,12750.0
2017-10-20,12750.0
2017-10-23,12900.0
2017-10-24,12900.0
2017-10-25,12900.0
2017-10-26,12900.0
2017-10-27,12900.0
2017-10-30,12900.0
2017-10-31,12900.0
2017-11-01,12900.0
2017-11-02,12900.0
2017-11-03,12900.0
2017-11-06,12900.0
2017-11-07,12900.0
2017-11-08,12900.0
2017-11-09,12900.0
2017-11-10,12900.0
2017-11-13,12900.0
2017-11-14,12900.0
2017-11-15,12900.0
2017-11-16,12900.0
2017-11-17,12900.0
2017-11-20,12900.0
2017-11-21,12900.0
2017-11-22,12750.0
2017-11-23,12900.0
2017-11-24,12900.0
2017-11-27,12900.0
2017-11-28,12900.0
2017-11-29,12900.0
2017-11-30,12900.0
2017-12-04,12900.0
2017-12-05,12900.0
2017-12-06,12900.0
2017-12-07,12900.0
2017-12-08,12900.0
2017-12-11,12900.0
2017-12-12,12900.0
2017-12-13,12900.0
2017-12-14,12900.0
2017-12-15,12900.0
2017-12-18,12900.0
2017-12-19,13100.0
2017-12-20,13100.0
2017-12-21,13100.0
2017-12-22,13100.0
2017-12-27,13100.0
2017-12-28,13100.0
2017-12-29,13100.0
2018-01-02,12850.0
2018-01-03,12850.0
2018-01-04,12850.0
2018-01-05,12850.0
2018-01-08,12850.0
2018-01-09,12850.0
2018-01-10,13500.0
2018-01-11,13900.0
2018-01-12,13900.0
2018-01-15,13900.0
2018-01-16,13900.0
2018-01-17,13900.0
2018-01-18,13900.0
2018-01-19,13900.0
2018-01-22,13650.0
2018-01-23,13650.0
2018-01-24,13250.0
2018-01-25,13250.0
2018-01-26,13650.0
2018-01-29,13500.0
2018-01-30,13500.0
2018-01-31,13500.0
2018-02-01,13650.0
2018-02-02,13750.0
2018-02-05,13750.0
2018-02-06,13500.0
2018-02-07,14000.0
2018-02-08,14000.0
2018-02-09,14000.0
2018-02-12,13900.0
2018-02-13,13900.0
2018-02-14,13900.0
2018-02-15,13750.0
2018-02-19,13750.0
2018-02-20,13750.0
2018-02-21,13750.0
2018-02-22,13650.0
2018-02-23,13650.0
2018-02-26,13650.0
2018-02-27,13500.0
2018-02-28,13650.0
2018-03-01,13650.0
2018-03-02,13650.0
2018-03-05,12650.0
2018-03-06,12500.0
2018-03-07,12500.0
2018-03-08,12500.0
2018-03-09,12500.0
2018-03-12,12500.0
2018-03-13,12500.0
2018-03-14,12400.0
2018-03-15,12400.0
2018-03-16,12400.0
2018-03-19,12650.0
2018-03-20,12650.0
2018-03-21,12650.0
2018-03-22,12750.0
2018-03-23,12750.0
2018-03-26,13150.0
2018-03-27,13150.0
2018-03-28,13150.0
2018-03-29,13150.0
2018-04-02,13250.0
2018-04-03,13250.0
2018-04-04,13250.0
2018-04-05,13250.0
2018-04-06,13250.0
2018-04-09,13250.0
2018-04-10,13250.0
2018-04-11,13250.0
2018-04-12,13250.0
2018-04-13,13250.0
2018-04-16,13250.0
2018-04-17,13250.0
2018-04-18,13250.0
2018-04-19,13250.0
2018-04-20,13250.0
2018-04-23,13250.0
2018-04-24,13250.0
2018-04-25,13250.0
2018-04-26,13250.0
2018-04-27,13250.0
2018-04-30,13250.0
2018-05-02,13150.0
2018-05-03,13150.0
2018-05-04,13150.0
2018-05-07,13150.0
2018-05-08,13150.0
2018-05-09,13150.0
2018-05-11,13150.0
2018-05-14,13150.0
2018-05-15,13150.0
2018-05-16,13150.0
2018-05-17,13150.0
2018-05-18,13150.0
2018-05-21,13150.0
2018-05-22,13150.0
2018-05-23,13150.0
2018-05-24,13150.0
2018-05-25,13150.0
2018-05-28,13150.0
2018-05-30,13250.0
2018-05-31,13250.0
2018-06-01,13250.0
2018-06-04,13250.0
2018-06-05,13250.0
2018-06-06,13250.0
2018-06-07,13250.0
2018-06-08,13250.0
2018-06-11,13250.0
2018-06-12,13250.0
2018-06-13,13250.0
2018-06-14,13250.0
2018-06-18,13250.0
2018-06-19,13250.0
2018-06-20,13250.0
2018-06-21,13250.0
2018-06-22,13250.0
2018-06-25,13250.0
2018-06-26,13250.0
2018-06-27,13250.0
2018-06-28,13150.0
2018-06-29,13150.0
2018-07-02,13150.0
2018-07-03,13150.0
2018-07-04,13150.0
2018-07-05,13150.0
2018-07-06,13150.0
2018-07-09,13150.0
2018-07-10,13150.0
2018-07-11,13150.0
2018-07-12,13150.0
2018-07-13,13150.0
2018-07-16,13150.0
2018-07-17,13150.0
2018-07-18,13150.0
2018-07-19,13150.0
2018-07-20,13150.0
2018-07-23,13150.0
2018-07-24,13150.0
2018-07-25,13150.0
2018-07-26,13150.0
2018-07-27,13150.0
2018-07-30,13150.0
2018-07-31,13150.0
2018-08-01,13150.0
2018-08-02,13150.0
2018-08-03,13150.0
2018-08-06,13150.0
2018-08-07,13150.0
2018-08-08,13150.0
2018-08-09,13150.0
2018-08-10,13150.0
2018-08-13,13150.0
2018-08-14,13150.0
2018-08-15,13150.0
2018-08-16,13150.0
2018-08-20,13150.0
2018-08-21,13150.0
2018-08-23,13150.0
2018-08-24,13150.0
2018-08-27,13250.0
2018-08-28,13250.0
2018-08-29,13250.0
2018-08-30,13250.0
2018-08-31,13250.0
2018-09-03,13250.0
2018-09-04,13250.0
2018-09-05,13250.0
2018-09-06,13250.0
2018-09-07,13250.0
2018-09-10,13250.0
2018-09-12,13250.0
2018-09-13,13250.0
2018-09-14,13250.0
2018-09-17,13250.0
2018-09-18,13250.0
2018-09-19,13250.0
2018-09-20,13250.0
2018-09-21,13250.0
2018-09-24,13250.0
2018-09-25,13250.0
2018-09-26,13250.0
2018-09-27,13250.0
2018-09-28,13250.0
2018-10-01,13250.0
2018-10-02,13250.0
2018-10-03,13250.0
2018-10-04,13250.0
2018-10-05,13250.0
2018-10-08,13250.0
2018-10-09,13250.0
2018-10-10,13250.0
2018-10-11,13250.0
2018-10-12,13250.0
2018-10-15,13250.0
2018-10-16,13250.0
2018-10-17,13500.0
2018-10-18,13500.0
2018-10-19,13500.0
2018-10-22,13500.0
2018-10-23,13500.0
2018-10-24,13500.0
2018-10-25,13500.0
2018-10-26,13500.0
2018-10-29,13500.0
2018-10-30,13500.0
2018-10-31,13500.0
2018-11-01,13500.0
2018-11-02,13500.0
2018-11-05,13500.0
2018-11-06,13500.0
2018-11-07,13500.0
2018-11-08,13500.0
2018-11-09,13500.0
2018-11-12,13500.0
2018-11-13,13500.0
2018-11-14,13500.0
2018-11-15,13500.0
2018-11-16,13500.0
2018-11-19,13500.0
2018-11-21,13500.0
2018-11-22,13500.0
2018-11-23,13500.0
2018-11-26,13500.0
2018-11-27,13500.0
2018-11-28,13500.0
2018-11-29,13500.0
2018-11-30,13500.0
2018-12-03,13500.0
2018-12-04,13500.0
2018-12-05,13500.0
2018-12-06,13500.0
2018-12-07,13500.0
2018-12-10,13500.0
2018-12-11,13500.0
2018-12-12,13500.0
2018-12-13,13500.0
2018-12-14,13500.0
2018-12-17,13500.0
2018-12-18,13500.0
2018-12-19,13500.0
2018-12-20,13500.0
2018-12-21,13500.0
2018-12-24,13500.0
2018-12-26,13500.0
2018-12-27,13500.0
2018-12-28,13500.0
2018-12-31,13500.0
2019-01-02,13500.0
2019-01-03,13500.0
2019-01-04,13500.0
2019-01-07,13500.0
2019-01-08,13500.0
2019-01-09,13500.0
2019-01-10,13500.0
2019-01-11,13500.0
2019-01-14,13650.0
2019-01-15,13650.0
2019-01-16,13650.0
2019-01-17,13650.0
2019-01-18,13650.0
2019-01-21,13650.0
2019-01-22,13650.0
2019-01-23,13650.0
2019-01-24,13650.0
2019-01-25,13650.0
2019-01-28,13650.0
2019-01-29,13650.0
2019-01-30,13650.0
2019-01-31,13650.0
2019-02-01,13650.0
2019-02-04,13650.0
2019-02-06,13650.0
2019-02-07,13650.0
2019-02-08,13650.0
2019-02-11,13650.0
2019-02-12,13650.0
2019-02-13,13650.0
2019-02-14,13650.0
2019-02-15,13650.0
2019-02-18,13500.0
2019-02-19,13500.0
2019-02-20,13650.0
2019-02-21,13650.0
2019-02-22,13650.0
2019-02-25,13650.0
2019-02-26,13650.0
2019-02-27,13650.0
2019-02-28,13650.0
2019-03-01,13650.0
2019-03-04,13650.0
2019-03-05,13650.0
2019-03-06,13650.0
2019-03-08,13650.0
2019-03-11,13400.0
2019-03-12,13400.0
2019-03-13,13400.0
2019-03-14,13400.0
2019-03-15,13400.0
2019-03-18,13400.0
2019-03-19,13400.0
2019-03-20,13400.0
2019-03-21,13400.0
2019-03-22,13400.0
2019-03-25,13400.0
2019-03-26,13400.0
2019-03-27,13400.0
2019-03-28,13400.0
2019-03-29,13400.0
2019-04-01,13400.0
2019-04-02,13400.0
2019-04-04,13400.0
2019-04-05,13400.0
2019-04-08,13400.0
2019-04-09,13400.0
2019-04-10,13150.0
2019-04-11,13400.0
2019-04-12,13400.0
2019-04-15,13250.0
2019-04-16,13250.0
2019-04-17,13250.0
2019-04-18,13250.0
2019-04-22,13250.0
2019-04-23,13250.0
2019-04-24,13250.0
2019-04-25,13250.0
2019-04-26,13250.0
2019-04-29,13250.0
2019-04-30,13250.0
2019-05-02,13250.0
2019-05-03,13250.0
2019-05-06,13250.0
2019-05-07,13250.0
2019-05-08,13250.0
2019-05-09,13250.0
2019-05-10,13250.0
2019-05-13,13250.0
2019-05-14,13150.0
2019-05-15,13150.0
2019-05-16,13150.0
2019-05-17,13150.0
2019-05-20,13150.0
2019-05-21,13150.0
2019-05-22,13150.0
2019-05-23,13150.0
2019-05-24,13150.0
2019-05-27,13150.0
2019-05-28,13150.0
2019-05-29,13150.0
2019-05-31,13150.0
2019-06-03,13150.0
2019-06-04,13150.0
2019-06-05,13150.0
2019-06-06,13150.0
2019-06-07,13150.0
2019-06-10,13150.0
2019-06-11,13150.0
2019-06-12,13150.0
2019-06-13,13150.0
2019-06-14,13150.0
2019-06-17,13150.0
2019-06-18,13150.0
2019-06-19,13150.0
2019-06-20,13000.0
2019-06-21,12750.0
2019-06-24,12750.0
2019-06-25,12750.0
2019-06-26,12900.0
2019-06-27,12900.0
2019-06-28,12900.0
2019-07-01,12400.0
2019-07-02,12400.0
2019-07-03,12400.0
2019-07-04,12400.0
2019-07-05,12400.0
2019-07-08,12400.0
2019-07-09,12400.0
2019-07-10,12400.0
2019-07-11,12500.0
2019-07-12,12400.0
2019-07-15,12500.0
2019-07-16,12400.0
2019-07-17,12400.0
2019-07-18,12400.0
2019-07-19,12400.0
2019-07-22,12400.0
2019-07-23,12500.0
2019-07-24,12500.0
2019-07-25,12500.0
2019-07-26,12500.0
2019-07-29,12500.0
2019-07-30,12500.0
2019-07-31,12500.0
2019-08-01,12500.0
2019-08-02,12500.0
2019-08-05,12500.0
2019-08-06,12500.0
2019-08-07,12500.0
2019-08-08,12500.0
2019-08-09,12500.0
2019-08-12,12500.0
2019-08-13,12500.0
2019-08-14,12750.0
2019-08-15,12750.0
2019-08-16,12750.0
2019-08-19,12750.0
2019-08-20,12750.0
2019-08-21,12750.0
2019-08-22,12750.0
2019-08-23,12750.0
2019-08-26,12900.0
2019-08-27,12900.0
2019-08-28,12900.0
2019-08-29,12900.0
2019-08-30,12900.0
2019-09-02,12900.0
2019-09-03,12900.0
2019-09-04,12900.0
2019-09-05,12900.0
2019-09-06,12900.0
2019-09-09,12900.0
2019-09-10,12900.0
2019-09-11,12900.0
2019-09-12,12900.0
2019-09-13,12900.0
2019-09-16,12900.0
2019-09-17,12900.0
2019-09-18,12900.0
2019-09-19,12900.0
2019-09-20,12900.0
2019-09-23,12900.0
2019-09-24,12900.0
2019-09-25,12900.0
2019-09-26,12900.0
2019-09-27,12900.0
2019-09-30,12900.0
2019-10-01,12900.0
2019-10-02,12900.0
2019-10-03,12900.0
2019-10-04,12900.0
2019-10-07,12900.0
2019-10-08,12900.0
2019-10-09,12900.0
2019-10-10,12900.0
2019-10-11,12900.0
2019-10-14,12900.0
2019-10-15,12900.0
2019-10-16,12900.0
2019-10-17,12900.0
2019-10-18,12900.0
2019-10-21,12900.0
2019-10-22,12900.0
2019-10-23,12900.0
2019-10-24,12900.0
2019-10-25,12900.0
2019-10-28,12900.0
2019-10-29,12900.0
2019-10-30,12900.0
2019-10-31,12900.0
2019-11-01,12900.0
2019-11-04,12900.0
2019-11-05,12900.0
2019-11-06,12900.0
2019-11-07,12900.0
2019-11-08,12900.0
2019-11-11,12900.0
2019-11-12,12900.0
2019-11-13,12900.0
2019-11-14,12900.0
2019-11-15,12900.0
2019-11-18,12900.0
2019-11-19,12900.0
2019-11-20,12900.0
2019-11-21,12900.0
2019-11-22,12900.0
2019-11-25,12900.0
2019-11-26,12900.0
2019-11-27,12900.0
2019-11-28,12900.0
2019-11-29,12900.0
2019-12-02,12900.0
2019-12-03,12900.0
2019-12-04,12900.0
2019-12-05,12900.0
2019-12-06,12900.0
2019-12-09,12900.0
2019-12-10,12900.0
2019-12-11,12900.0
2019-12-12,12900.0
2019-12-13,12900.0
2019-12-16,12900.0
2019-12-17,12900.0
2019-12-18,12900.0
2019-12-19,12900.0
2019-12-20,12900.0
2019-12-23,12900.0
2019-12-26,12900.0
2019-12-27,12900.0
2019-12-30,12900.0
2019-12-31,12900.0
2020-01-02,12900.0
2020-01-03,12900.0
2020-01-06,12900.0
2020-01-07,12900.0
2020-01-08,12900.0
2020-01-09,12900.0
2020-01-10,12900.0
2020-01-13,13150.0
2020-01-14,13150.0
2020-01-15,13150.0
2020-01-16,13150.0
2020-01-17,13150.0
2020-01-20,13150.0
2020-01-21,13150.0
2020-01-22,13150.0
2020-01-23,13150.0
2020-01-24,13150.0
2020-01-27,13150.0
2020-01-28,13150.0
2020-01-29,13150.0
2020-01-30,13150.0
2020-01-31,13150.0
2020-02-03,13250.0
2020-02-04,13250.0
2020-02-05,13250.0
2020-02-06,13250.0
2020-02-07,13250.0
2020-02-10,13250.0
2020-02-11,13250.0
2020-02-12,13250.0
2020-02-13,13250.0
2020-02-14,13250.0
2020-02-17,13250.0
2020-02-18,13000.0
2020-02-19,13000.0
2020-02-20,13000.0
2020-02-21,13000.0
2020-02-24,13000.0
2020-02-25,13000.0
2020-02-26,13000.0
2020-02-27,13250.0
2020-02-28,13250.0
2020-03-02,13250.0
2020-03-03,13250.0
2020-03-04,13250.0
2020-03-05,13250.0
2020-03-06,13250.0
2020-03-09,13400.0
2020-03-10,13400.0
2020-03-11,13400.0
2020-03-12,13400.0
2020-03-13,13400.0
2020-03-16,13400.0
2020-03-17,13400.0
2020-03-18,13400.0
2020-03-19,13400.0
2020-03-20,13400.0
2020-03-23,13400.0
2020-03-24,13400.0
2020-03-26,13400.0
2020-03-27,13400.0
2020-03-30,13500.0
2020-03-31,13500.0
2020-04-01,13500.0
2020-04-02,13500.0
2020-04-03,13500.0
2020-04-06,13500.0
2020-04-07,13500.0
2020-04-08,13500.0
2020-04-09,13500.0
2020-04-13,13500.0
2020-04-14,13500.0
2020-04-15,13500.0
2020-04-16,13500.0
2020-04-17,13500.0
2020-04-20,13500.0
2020-04-21,13500.0
2020-04-22,13500.0
2020-04-23,13500.0
2020-04-24,13500.0
2020-04-27,13500.0
2020-04-28,13500.0
2020-04-29,13500.0
2020-04-30,13500.0
2020-05-04,13500.0
2020-05-05,13500.0
2020-05-06,13500.0
2020-05-08,13500.0
2020-05-11,13500.0
2020-05-12,13500.0
2020-05-13,13500.0
2020-05-14,13500.0
2020-05-15,13500.0
2020-05-18,13500.0
2020-05-19,13500.0
2020-05-20,13500.0
2020-05-26,13500.0
2020-05-27,13500.0
2020-05-28,13500.0
2020-05-29,13500.0
